"k","Score","Time (seconds)","Best Cluster (k)","run","var"
5,0.132493571231913,12.4870000000001," ",12,0.2
2,0.367866703030823,12.3060000000005," ",13,0.2
3,0.00783263263102867,13.3919999999998,"BEST",13,0.2
4,0.0740414451812294,12.2060000000001," ",13,0.2
5,0.113897764569907,12.8850000000002," ",13,0.2
2,0.341134908055603,13.4760000000006," ",14,0.2
3,0,14.0559999999996,"BEST",14,0.2
4,0.061267675073576,12.7420000000002," ",14,0.2
5,0.123139988366732,12.3879999999999," ",14,0.2
2,0.3654891681925,15.6840000000002," ",15,0.2
3,0.00585291517076835,15.6840000000002,"BEST",15,0.2
4,0.0669731141393723,13.317," ",15,0.2
5,0.127913708028536,12.8199999999997," ",15,0.2
2,0.273480883486972,14.1509999999998," ",16,0.2
3,0,14.0880000000006,"BEST",16,0.2
4,0.068691618895511,13.6059999999998," ",16,0.2
5,0.134701120876668,12.2780000000002," ",16,0.2
2,0.346728691109445,13.46," ",17,0.2
3,0.00365206213316351,18.2629999999999,"BEST",17,0.2
4,0.0676896313864059,13.8339999999998," ",17,0.2
5,0.136692946524496,13.9319999999998," ",17,0.2
2,0.320226534193748,13.9590000000007," ",18,0.2
3,0.00132557627898212,15.232,"BEST",18,0.2
4,0.0605868749762078,13.942," ",18,0.2
5,0.123076730658678,12.8029999999999," ",18,0.2
2,0.359549668620214,12.8360000000002," ",19,0.2
3,0,15.1030000000001,"BEST",19,0.2
4,0.0601547248136146,13.9919999999993," ",19,0.2
5,0.132699085661108,12.4399999999996," ",19,0.2
2,0.329517186858473,13.8360000000002," ",20,0.2
3,0,13.7490000000007,"BEST",20,0.2
4,0.0555634405077818,13.6140000000005," ",20,0.2
5,0.133879195313669,13.8590000000004," ",20,0.2
2,0.369032969697933,13.3209999999999," ",21,0.2
3,0.0325083520795401,13.0619999999999,"BEST",21,0.2
4,0.0760533607419401,14.1110000000008," ",21,0.2
5,0.129050656479736,12.5900000000001," ",21,0.2
2,0.358402932615117,13.4130000000005," ",22,0.2
3,0,13.1889999999994,"BEST",22,0.2
4,0.0576963592726994,12.2269999999999," ",22,0.2
5,0.123855887138082,12.2250000000004," ",22,0.2
2,0.235100931247613,14.3460000000005," ",23,0.2
3,0,14.0590000000002,"BEST",23,0.2
4,0.0610019194654646,12.6679999999997," ",23,0.2
5,0.119354965653824,12.308," ",23,0.2
2,0.213177264343687,12.3389999999999," ",24,0.2
3,0.00754160205572239,13.3900000000003,"BEST",24,0.2
4,0.0676158638737158,12.1610000000001," ",24,0.2
5,0.127816049059711,12.3670000000002," ",24,0.2
2,0.343054952588301,13.6530000000002," ",25,0.2
3,0.00175940076817038,13.4929999999995,"BEST",25,0.2
4,0.060963347198718,12.2340000000004," ",25,0.2
5,0.122362773364399,11.8760000000002," ",25,0.2
2,0.264198636651,14.3009999999995," ",1,0.5
3,0.0104140487284346,13.4929999999995,"BEST",1,0.5
4,0.0804693120166739,13.4769999999999," ",1,0.5
5,0.130735538247239,13.1769999999997," ",1,0.5
2,0.243676537488982,13.0959999999995," ",2,0.5
3,0.000270512400375126,13.2479999999996,"BEST",2,0.5
4,0.0710645053614056,13.7890000000007," ",2,0.5
5,0.140816150040728,12.1530000000002," ",2,0.5
2,0.0178619751921489,13," ",3,0.5
3,0.00194981790791969,13.1150000000007,"BEST",3,0.5
4,0.0741116718330813,12.0730000000003," ",3,0.5
5,0.141935475096226,12.3760000000002," ",3,0.5
2,0.266207602749393,13.2300000000005," ",4,0.5
3,0.00443922432841892,14.1660000000002,"BEST",4,0.5
4,0.0685992725237237,14.0239999999994," ",4,0.5
5,0.138221206786701,13.8100000000004," ",4,0.5
2,0.176281369199385,13.4279999999999," ",5,0.5
3,0.00283559170208253,13.223,"BEST",5,0.5
4,0.0721411993245512,12.4519999999993," ",5,0.5
5,0.134459410640897,12.1580000000004," ",5,0.5
2,0.103123866069705,14.0550000000003," ",6,0.5
3,0,13.0280000000002,"BEST",6,0.5
4,0.0838971831314098,12.3100000000004," ",6,0.5
5,0.121658100185034,11.5349999999999," ",6,0.5
2,0.256592712125124,12.8429999999998," ",7,0.5
3,0.0126712962382907,13.4430000000002,"BEST",7,0.5
4,0.0865529451612668,12.3050000000003," ",7,0.5
5,0.0986726482134694,11.8599999999997," ",7,0.5
2,0.178242778945305,13.4719999999998," ",8,0.5
3,0.00489902006204229,13.9789999999994,"BEST",8,0.5
4,0.0864321947771461,12.9080000000004," ",8,0.5
5,0.129570144750708,12.402," ",8,0.5
2,0.186273429290451,14.2489999999998," ",9,0.5
3,0.00443685712816687,13.7470000000003,"BEST",9,0.5
4,0.0769130304618468,12.5799999999999," ",9,0.5
